timestamp,engine_load_pct
2026-05-30 08:00:00,32.2925
2026-05-30 08:20:00,32.5902
,
2026-05-30 10:00:00,35.6018
2026-05-30 10:20:00,33.4375
2026-05-30 10:40:00,37.0861
,
2026-05-30 11:20:00,33.7628
2026-05-30 11:40:00,33.8783
2026-05-30 12:00:00,31.22
2026-05-30 12:20:00,34.5375
2026-05-30 12:40:00,33.3189
,
2026-05-31 08:00:00,34.1217
2026-05-31 08:20:00,31.7483
2026-05-31 08:40:00,32.41
2026-05-31 09:00:00,33.4033
2026-05-31 09:20:00,34.7008
2026-05-31 09:40:00,33.9542
2026-05-31 10:00:00,32.1667
,
2026-05-31 11:00:00,36.4611
2026-05-31 11:20:00,34.2108
2026-05-31 11:40:00,35.4158
2026-05-31 12:00:00,34.45
,
2026-05-31 12:40:00,33.9132
2026-05-31 13:00:00,32.0792
2026-05-31 13:20:00,33.5292
2026-05-31 13:40:00,31.2629
,
2026-06-01 07:20:00,39.25
2026-06-01 07:40:00,32.3142
2026-06-01 08:00:00,31.93
2026-06-01 08:20:00,33.545
2026-06-01 08:40:00,33.5842
2026-06-01 09:00:00,33.5448
,
2026-06-01 10:40:00,31.0273
2026-06-01 11:00:00,30.8683
2026-06-01 11:20:00,30.1375
,
2026-06-01 11:20:00,33.1268
,
2026-06-01 12:00:00,32.5963
2026-06-01 12:20:00,29.8567
2026-06-01 12:40:00,36.7333
2026-06-01 13:00:00,34.48
2026-06-01 13:20:00,33.6538
,
2026-06-02 06:00:00,36.2333
2026-06-02 06:20:00,34.3517
2026-06-02 06:40:00,33.1358
2026-06-02 07:00:00,33.8583
2026-06-02 07:20:00,34.7458
2026-06-02 07:40:00,31.0168
,
2026-06-02 09:00:00,36.1671
2026-06-02 09:20:00,34.8833
2026-06-02 09:40:00,33.325
2026-06-02 10:00:00,35.4631
,
2026-06-02 10:40:00,31.9606
2026-06-02 11:00:00,34.5517
2026-06-02 11:20:00,34.1517
2026-06-02 11:40:00,32.0527
,
2026-06-03 06:00:00,34.4044
2026-06-03 06:20:00,34.3358
2026-06-03 06:40:00,33.5183
2026-06-03 07:00:00,30.5412
,
2026-06-03 08:00:00,43.4
2026-06-03 08:20:00,34.9175
2026-06-03 08:40:00,35.1508
2026-06-03 09:00:00,30.6439
,
2026-06-03 10:20:00,39.4738
2026-06-03 10:40:00,34.165
2026-06-03 11:00:00,31.615
2026-06-03 11:20:00,31.7897
,
2026-06-03 12:20:00,36.3125
2026-06-03 12:40:00,33.068
,
2026-06-04 07:40:00,37.3208
2026-06-04 08:00:00,29.59
2026-06-04 08:20:00,33.495
2026-06-04 08:40:00,31.4075
2026-06-04 09:00:00,32.7575
2026-06-04 09:20:00,31.4009
,
2026-06-04 10:00:00,26.2939
2026-06-04 10:20:00,35.5892
2026-06-04 10:40:00,33.9208
2026-06-04 11:00:00,33.8042
2026-06-04 11:20:00,42.3667
,
2026-06-05 06:20:00,37.5386
2026-06-05 06:40:00,34.08
2026-06-05 07:00:00,35.0433
2026-06-05 07:20:00,32.5342
2026-06-05 07:40:00,33.4655
,
2026-06-05 10:00:00,49.7
2026-06-05 10:20:00,35.2708
2026-06-05 10:40:00,34.415
2026-06-05 11:00:00,49.687
,
2026-06-05 11:00:00,20.8457
2026-06-05 11:20:00,46.073
,
2026-06-05 12:20:00,38.1571
,
2026-06-06 08:00:00,36.5156
2026-06-06 08:20:00,33.8792
2026-06-06 08:40:00,33.7
2026-06-06 09:00:00,35.45
2026-06-06 09:20:00,34.4867
2026-06-06 09:40:00,32.0538
,
2026-06-06 11:20:00,36.041
2026-06-06 11:40:00,33.16
2026-06-06 12:00:00,35.3386
,
2026-06-06 13:00:00,33.2608
2026-06-06 13:20:00,35.0325
2026-06-06 13:40:00,31.0617
2026-06-06 14:00:00,34.3992
2026-06-06 14:20:00,28.5294
,
2026-06-07 07:20:00,34.2781
2026-06-07 07:40:00,30.1875
2026-06-07 08:00:00,33.1825
2026-06-07 08:20:00,27.6933
,
2026-06-07 10:20:00,33.7774
2026-06-07 10:40:00,33.6065
,
2026-06-07 11:00:00,24.0088
2026-06-07 11:20:00,33.7017
2026-06-07 11:40:00,27.14
2026-06-07 12:00:00,32.03
2026-06-07 12:20:00,32.1773
,
2026-06-08 07:00:00,40.2056
2026-06-08 07:20:00,34.4367
2026-06-08 07:40:00,34.4533
2026-06-08 08:00:00,32.6075
2026-06-08 08:20:00,32.175
2026-06-08 08:40:00,34.7167
2026-06-08 09:00:00,31.0846
,
2026-06-08 10:40:00,45.26
2026-06-08 11:00:00,31.9992
2026-06-08 11:20:00,34.1258
2026-06-08 11:40:00,40.6386
,
2026-06-08 12:40:00,34.7429
2026-06-08 13:00:00,33.7787
,
2026-06-09 06:00:00,39.5444
2026-06-09 06:20:00,35.5217
2026-06-09 06:40:00,33.3608
2026-06-09 07:00:00,35.285
2026-06-09 07:20:00,32.65
2026-06-09 07:40:00,32.7065
,
2026-06-09 09:40:00,37.9679
2026-06-09 10:00:00,34.3442
2026-06-09 10:20:00,39.271
,
2026-06-09 10:40:00,21.8
2026-06-09 11:00:00,35.2625
2026-06-09 11:20:00,35.4483
2026-06-09 11:40:00,30.2746
,
2026-06-10 07:00:00,37.0786
2026-06-10 07:20:00,29.5958
2026-06-10 07:40:00,30.1842
2026-06-10 08:00:00,31.9875
2026-06-10 08:20:00,32.5217
2026-06-10 08:40:00,38.8519
,
2026-06-10 09:20:00,25.3596
2026-06-10 09:40:00,34.9125
2026-06-10 10:00:00,29.4167
2026-06-10 10:20:00,35.1833
2026-06-10 10:40:00,32.6952
,
2026-06-11 08:00:00,36.7731
2026-06-11 08:20:00,31.8842
2026-06-11 08:40:00,34.1283
2026-06-11 09:00:00,35.8767
2026-06-11 09:20:00,33.0025
2026-06-11 09:40:00,27.905
,
2026-06-11 10:40:00,43.8938
2026-06-11 11:00:00,33.3317
2026-06-11 11:20:00,36.8844
,
2026-06-11 12:40:00,31.6542
2026-06-11 13:00:00,30.7458
2026-06-11 13:20:00,32.0233
2026-06-11 13:40:00,31.05
,
2026-06-12 06:40:00,42.9333
2026-06-12 07:00:00,34.8008
2026-06-12 07:20:00,34.095
2026-06-12 07:40:00,34.3792
2026-06-12 08:00:00,33.7958
2026-06-12 08:20:00,38.0663
,
2026-06-12 09:00:00,31.86
2026-06-12 09:20:00,31.775
2026-06-12 09:40:00,34.9017
2026-06-12 10:00:00,34.195
2026-06-12 10:20:00,33.4208
2026-06-12 10:40:00,33.9792
2026-06-12 11:00:00,32.5939
,
2026-06-13 07:40:00,53.8667
2026-06-13 08:00:00,33.6458
2026-06-13 08:20:00,27.8833
2026-06-13 08:40:00,33.784
,
2026-06-13 10:00:00,35.8927
2026-06-13 10:20:00,28.7317
2026-06-13 10:40:00,32.8767
2026-06-13 11:00:00,35.0857
,
2026-06-13 11:20:00,36.5
2026-06-13 11:40:00,28.6767
2026-06-13 12:00:00,35.5798
,
2026-06-13 12:40:00,34.243
2026-06-13 13:00:00,28.0733
2026-06-13 13:20:00,33.7225
2026-06-13 13:40:00,31.9889
,
2026-06-14 06:20:00,35.8833
2026-06-14 06:40:00,35.89
2026-06-14 07:00:00,32.2563
,
2026-06-14 09:00:00,34.8122
2026-06-14 09:20:00,30.6117
2026-06-14 09:40:00,31.7873
,
2026-06-14 10:20:00,37.0681
2026-06-14 10:40:00,33.66
2026-06-14 11:00:00,54.1292
,
2026-06-14 11:40:00,36.6448
2026-06-14 12:00:00,35.4733
2026-06-14 12:20:00,32.7635
,
2026-06-15 06:40:00,35.3657
2026-06-15 07:00:00,33.0892
2026-06-15 07:20:00,32.6691
,
2026-06-15 08:40:00,38.2847
2026-06-15 09:00:00,32.7642
2026-06-15 09:20:00,34.4125
2026-06-15 09:40:00,30.6167
,
2026-06-15 11:00:00,36.2817
2026-06-15 11:20:00,33.1717
2026-06-15 11:40:00,36.0398
,
2026-06-15 12:40:00,35.6385
2026-06-15 13:00:00,33.7776
,
2026-06-16 07:20:00,33.6792
2026-06-16 07:40:00,31.6075
2026-06-16 08:00:00,31.62
2026-06-16 08:20:00,34.8158
2026-06-16 08:40:00,33.6683
2026-06-16 09:00:00,31.4043
,
2026-06-16 09:40:00,45.0
2026-06-16 10:00:00,27.9892
2026-06-16 10:20:00,31.9783
2026-06-16 10:40:00,37.5027
,
2026-06-16 11:40:00,28.345
2026-06-16 12:00:00,35.1167
2026-06-16 12:20:00,28.5667
2026-06-16 12:40:00,33.2923
,
2026-06-17 08:00:00,32.89
2026-06-17 08:20:00,31.925
2026-06-17 08:40:00,33.7192
2026-06-17 09:00:00,33.97
,
2026-06-17 09:40:00,36.2237
2026-06-17 10:00:00,32.3992
2026-06-17 10:20:00,32.3691
,
2026-06-17 11:00:00,54.4333
2026-06-17 11:20:00,34.5133
2026-06-17 11:40:00,40.2905
,
2026-06-17 12:20:00,31.7618
2026-06-17 12:40:00,31.5231
,
2026-06-18 06:40:00,35.2042
2026-06-18 07:00:00,34.6283
2026-06-18 07:20:00,33.9167
2026-06-18 07:40:00,33.91
2026-06-18 08:00:00,32.1825
2026-06-18 08:20:00,33.0582
,
2026-06-18 10:00:00,32.9441
2026-06-18 10:20:00,33.2917
2026-06-18 10:40:00,33.6175
2026-06-18 11:00:00,47.7176
,
2026-06-18 11:20:00,37.2478
2026-06-18 11:40:00,33.7633
2026-06-18 12:00:00,33.1542
2026-06-18 12:20:00,30.9372
,
2026-06-19 07:20:00,36.8833
2026-06-19 07:40:00,26.0892
2026-06-19 08:00:00,32.9808
2026-06-19 08:20:00,33.0804
,
2026-06-19 10:00:00,42.2286
2026-06-19 10:20:00,35.6833
2026-06-19 10:40:00,28.4658
2026-06-19 11:00:00,33.6792
2026-06-19 11:20:00,34.2449
,
2026-06-19 12:00:00,34.7623
2026-06-19 12:20:00,31.0594
,
2026-06-19 13:20:00,28.1699
2026-06-19 13:40:00,31.0658
2026-06-19 14:00:00,34.3049
,
2026-06-20 07:40:00,39.6361
2026-06-20 08:00:00,35.095
2026-06-20 08:20:00,35.4092
2026-06-20 08:40:00,30.6208
2026-06-20 09:00:00,32.9183
2026-06-20 09:20:00,32.9858
2026-06-20 09:40:00,34.6867
,
2026-06-20 10:00:00,35.8617
2026-06-20 10:20:00,33.1883
2026-06-20 10:40:00,36.6873
,
2026-06-20 11:20:00,34.2667
2026-06-20 11:40:00,34.4317
2026-06-20 12:00:00,35.8417
2026-06-20 12:20:00,33.6558
2026-06-20 12:40:00,30.223
,
2026-06-21 06:00:00,32.3
2026-06-21 06:20:00,31.0275
2026-06-21 06:40:00,33.8817
2026-06-21 07:00:00,35.2925
2026-06-21 07:20:00,32.0783
2026-06-21 07:40:00,33.1583
,
2026-06-21 09:00:00,36.3444
2026-06-21 09:20:00,36.66
2026-06-21 09:40:00,37.5333
,
2026-06-21 10:00:00,36.65
2026-06-21 10:20:00,30.8108
2026-06-21 10:40:00,34.935
2026-06-21 11:00:00,33.9263
,
2026-06-22 08:20:00,36.0167
2026-06-22 08:40:00,29.6058
2026-06-22 09:00:00,34.4075
2026-06-22 09:20:00,37.1773
,
2026-06-22 09:20:00,21.0784
2026-06-22 09:40:00,32.765
2026-06-22 10:00:00,25.4217
2026-06-22 10:20:00,33.5492
2026-06-22 10:40:00,33.9533
2026-06-22 11:00:00,31.5808
2026-06-22 11:20:00,33.585
2026-06-22 11:40:00,32.0337
,
2026-06-23 08:00:00,35.0433
2026-06-23 08:20:00,33.8375
2026-06-23 08:40:00,34.1417
2026-06-23 09:00:00,33.015
2026-06-23 09:20:00,41.3591
,
2026-06-23 09:40:00,43.1125
2026-06-23 10:00:00,34.4233
2026-06-23 10:20:00,34.5792
2026-06-23 10:40:00,32.8692
2026-06-23 11:00:00,33.4
2026-06-23 11:20:00,30.7633
2026-06-23 11:40:00,35.0317
2026-06-23 12:00:00,34.6225
2026-06-23 12:20:00,33.3624
,
2026-06-24 08:20:00,31.9881
2026-06-24 08:40:00,33.3292
2026-06-24 09:00:00,35.3808
2026-06-24 09:20:00,33.7708
2026-06-24 09:40:00,32.37
2026-06-24 10:00:00,33.0479
,
2026-06-24 12:00:00,36.931
2026-06-24 12:20:00,34.125
2026-06-24 12:40:00,35.2858
2026-06-24 13:00:00,38.5922
,
2026-06-24 14:20:00,20.4867
2026-06-24 14:40:00,32.5158
2026-06-24 15:00:00,31.8973
,
2026-06-25 07:20:00,34.1128
2026-06-25 07:40:00,24.2733
2026-06-25 08:00:00,32.8325
2026-06-25 08:20:00,32.4858
2026-06-25 08:40:00,33.1583
2026-06-25 09:00:00,9.8
,
2026-06-25 11:00:00,31.3573
2026-06-25 11:20:00,33.035
2026-06-25 11:40:00,37.5618
,
2026-06-25 12:00:00,34.2
2026-06-25 12:20:00,29.0383
2026-06-25 12:40:00,31.6108
2026-06-25 13:00:00,33.8992
2026-06-25 13:20:00,27.8955
,
2026-06-26 07:20:00,35.6242
2026-06-26 07:40:00,34.2317
2026-06-26 08:00:00,34.425
2026-06-26 08:20:00,33.7867
2026-06-26 08:40:00,33.015
2026-06-26 09:00:00,35.4509
,
2026-06-26 10:00:00,33.3667
2026-06-26 10:20:00,34.1142
2026-06-26 10:40:00,33.5417
2026-06-26 11:00:00,36.0313
,
2026-06-26 12:00:00,33.2057
2026-06-26 12:20:00,33.4767
2026-06-26 12:40:00,35.7742
2026-06-26 13:00:00,31.1048
,
2026-06-27 06:40:00,42.45
2026-06-27 07:00:00,33.35
2026-06-27 07:20:00,34.3458
2026-06-27 07:40:00,33.9483
2026-06-27 08:00:00,36.6108
2026-06-27 08:20:00,31.8753
,
2026-06-27 09:40:00,33.4347
2026-06-27 10:00:00,32.2142
2026-06-27 10:20:00,40.2771
,
2026-06-27 11:00:00,35.978
2026-06-27 11:20:00,32.995
2026-06-27 11:40:00,32.6071
,
2026-06-28 06:20:00,49.9917
2026-06-28 06:40:00,31.9658
2026-06-28 07:00:00,28.1042
2026-06-28 07:20:00,33.6425
2026-06-28 07:40:00,34.1617
2026-06-28 08:00:00,30.2
,
2026-06-28 10:00:00,36.0966
2026-06-28 10:20:00,28.2817
2026-06-28 10:40:00,37.0246
,
2026-06-28 11:40:00,30.8836
2026-06-28 12:00:00,34.6775
2026-06-28 12:20:00,30.7543
,
2026-06-29 06:00:00,37.0393
2026-06-29 06:20:00,32.5533
2026-06-29 06:40:00,35.9567
2026-06-29 07:00:00,31.61
2026-06-29 07:20:00,32.7325
2026-06-29 07:40:00,38.3286
,
2026-06-29 08:40:00,31.2874
2026-06-29 09:00:00,34.6317
2026-06-29 09:20:00,38.3583
,
2026-06-29 10:20:00,34.4288
2026-06-29 10:40:00,30.7557
,
2026-06-30 07:20:00,36.351
2026-06-30 07:40:00,33.92
2026-06-30 08:00:00,33.7033
2026-06-30 08:20:00,35.09
2026-06-30 08:40:00,29.5292
2026-06-30 09:00:00,32.4782
,
2026-06-30 10:00:00,35.911
2026-06-30 10:20:00,34.6383
2026-06-30 10:40:00,38.9656
,
2026-06-30 12:20:00,28.983
2026-06-30 12:40:00,31.9895
,
2026-07-01 06:20:00,36.7952
2026-07-01 06:40:00,31.4192
2026-07-01 07:00:00,32.6175
2026-07-01 07:20:00,34.9175
2026-07-01 07:40:00,32.6918
,
2026-07-01 08:20:00,40.1235
2026-07-01 08:40:00,30.9192
2026-07-01 09:00:00,36.8091
,
2026-07-01 10:00:00,31.9876
2026-07-01 10:20:00,31.5283
,
2026-07-02 06:00:00,33.8198
2026-07-02 06:20:00,30.33
2026-07-02 06:40:00,35.4775
2026-07-02 07:00:00,32.665
2026-07-02 07:20:00,45.0333
,
2026-07-02 08:20:00,37.196
2026-07-02 08:40:00,32.7325
2026-07-02 09:00:00,38.9923
,
2026-07-02 09:20:00,36.1111
